0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.00,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.01,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.02,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.03,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
0.04,338.75,222.55,0.00,3.34,0.37,0.00,0.00,40.90
