0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.00,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.01,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
0.02,338.74,222.54,0.00,2.45,0.08,0.00,0.00,40.89
